IDKey,Site,Date,Crew,EventType,Method,Equipment,TransectID,TransectBottomLat,TransectBottomLong,TransectTopLat,TransectTopLong,ObsID,Species,Count,Length,FishStatus,CaptureType,ClipType,LavageID,StomachContents,StomachContentsWeight,FishContentWeight,PITnumber,Comments
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,7,Northern Pikeminnow,1,461,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,8,Largescale Sucker,1,428,Live,,,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,9,Northern Pikeminnow,1,341,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,10,Northern Pikeminnow,1,334,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,11,Northern Pikeminnow,1,350,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,12,Northern Pikeminnow,1,365,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,13,Northern Pikeminnow,1,320,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,14,Northern Pikeminnow,1,363,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,15,Northern Pikeminnow,1,350,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,16,Northern Pikeminnow,1,310,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,17,Northern Pikeminnow,1,311,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,2,45.385005,-114.059868,45.387383,-114.051423,18,Northern Pikeminnow,1,460,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,19,Cutthroat Trout,1,351,Live,Mark,Pelvic,,,,,,Didn't Lavage
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,20,Northern Pikeminnow,1,341,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,21,Northern Pikeminnow,1,374,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,22,Northern Pikeminnow,1,356,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,23,Northern Pikeminnow,1,320,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,24,Northern Pikeminnow,1,369,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,25,Northern Pikeminnow,1,372,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,26,Northern Pikeminnow,1,338,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,27,Northern Pikeminnow,1,323,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,28,Northern Pikeminnow,1,315,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,29,Northern Pikeminnow,1,318,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,30,Northern Pikeminnow,1,341,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,31,Northern Pikeminnow,1,321,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,32,Northern Pikeminnow,1,335,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,33,Northern Pikeminnow,1,297,Live,Mark,Pelvic,,Empty,0,0,,
15,Deadwater Slough,11/14/2019,Jared Barker,Mark,Angling,Boat; Spinning Rod; Crappie Jig; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,34,Northern Pikeminnow,1,266,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,2,Northern Pikeminnow,1,431,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,3,Northern Pikeminnow,1,429,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,4,Northern Pikeminnow,1,454,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,5,Northern Pikeminnow,1,451,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,6,Northern Pikeminnow,1,466,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,7,Northern Pikeminnow,1,439,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,8,Northern Pikeminnow,1,457,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,9,Northern Pikeminnow,1,497,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,10,Northern Pikeminnow,1,494,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,11,Northern Pikeminnow,1,426,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,12,Northern Pikeminnow,1,417,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,13,Northern Pikeminnow,1,472,Live,Mark,Pelvic,ZG14-001,MacroInvert-other/Algae,0.6,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,14,Northern Pikeminnow,1,372,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,15,Northern Pikeminnow,1,391,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,16,Northern Pikeminnow,1,285,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,17,Northern Pikeminnow,1,274,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,18,Northern Pikeminnow,1,328,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,19,Northern Pikeminnow,1,357,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,20,Northern Pikeminnow,1,316,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,21,Northern Pikeminnow,1,320,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,22,Northern Pikeminnow,1,314,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,23,Northern Pikeminnow,1,337,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,24,Northern Pikeminnow,1,329,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,25,Northern Pikeminnow,1,340,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,26,Northern Pikeminnow,1,287,Live,Mark,Pelvic,,Empty,0,0,,
16,Deadwater Slough,11/14/2019,Brian Hamilton; Matt Green,Mark,Angling,Boat; Spinning Rod; Cut Bait; Shrimp,3,45.387383,-114.051423,45.38974,-114.046771,27,Northern Pikeminnow,1,325,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,1,Cutthroat Trout,1,352,Live,Mark,Pelvic,MM14-001,MacroInvert-other/Snail/Algae,4.4,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,2,Northern Pikeminnow,1,517,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,3,Northern Pikeminnow,1,466,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,4,Northern Pikeminnow,1,448,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,5,Northern Pikeminnow,1,440,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,6,Northern Pikeminnow,1,485,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,7,Northern Pikeminnow,1,416,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,8,Northern Pikeminnow,1,504,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,9,Northern Pikeminnow,1,392,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,10,Northern Pikeminnow,1,450,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,11,Northern Pikeminnow,1,500,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,12,Northern Pikeminnow,1,418,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,13,Northern Pikeminnow,1,477,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,14,Northern Pikeminnow,1,379,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,15,Cutthroat Trout,1,337,Live,Mark,Pelvic,MM14-002,MacroInvert-other/Snail/Algae/Detritus/FinClip,5.5,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,16,Northern Pikeminnow,1,484,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,17,Northern Pikeminnow,1,531,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,18,Northern Pikeminnow,1,456,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,19,Northern Pikeminnow,1,521,Live,Mark,Pelvic,,Empty,0,0,,
17,Deadwater Slough,11/14/2019,Mitch Mumma; Bergin Parks,Mark,Angling,Spinning Rod; Bait,2,45.385005,-114.059868,45.387383,-114.051423,20,Northern Pikeminnow,1,367,Live,Mark,Pelvic,,Empty,0,0,,
18,Deadwater Slough,11/14/2019,Nick Porter,Mark,Angling,Spinning Rod; Cut Bait; Shrimp,1,45.382689,-114.066274,45.385005,-114.059868,1,Bull Trout,1,400,Live,Mark,Pelvic,NP14-001,MacroInvert-other/Fish-Unk/Fish -Shiner,2.8,2.8,,took a one hour break in between
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,1,Northern Pikeminnow,1,476,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,2,Northern Pikeminnow,1,502,Live,Recapture,Lower Caudal,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,3,Northern Pikeminnow,1,375,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,4,Northern Pikeminnow,1,362,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,5,Northern Pikeminnow,1,346,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,6,Northern Pikeminnow,1,405,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,7,Northern Pikeminnow,1,395,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,8,Northern Pikeminnow,1,350,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,9,Northern Pikeminnow,1,457,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,10,Cutthroat Trout,1,362,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,11,Northern Pikeminnow,1,402,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,12,Northern Pikeminnow,1,321,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,13,Northern Pikeminnow,1,361,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,14,Northern Pikeminnow,1,482,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,15,Northern Pikeminnow,1,347,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,16,Northern Pikeminnow,1,359,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,17,Cutthroat Trout,1,324,Live,Mark,Pelvic,VL14-001,MacroInvert-other/FinClip,0.7,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,18,Northern Pikeminnow,1,345,Live,Mark,Pelvic,,Empty,0,0,,
19,Deadwater Slough,11/14/2019,Stacey Feeken; Vasili Luzanau,Mark,Angling,Spinning Rod; Shrimp; Rubber legs,3,45.387383,-114.051423,45.38974,-114.046771,19,Northern Pikeminnow,1,325,Live,Mark,Pelvic,,Empty,0,0,,
20,Deadwater Slough,11/14/2019,IDFG crew of four,Mark,Electrofishing,Two raft shocking boats,3,45.387383,-114.051423,45.38974,-114.046771,1,Largescale Sucker,1,494,Live,,,,,,,,Conductivity of 190 µc; Temperature 1.5°C
20,Deadwater Slough,11/14/2019,IDFG crew of four,Mark,Electrofishing,Two raft shocking boats,3,45.387383,-114.051423,45.38974,-114.046771,2,Largescale Sucker,1,418,Live,,,,,,,,Conductivity of 190 µc; Temperature 1.5°C
20,Deadwater Slough,11/14/2019,IDFG crew of four,Mark,Electrofishing,Two raft shocking boats,3,45.387383,-114.051423,45.38974,-114.046771,3,Largescale Sucker,1,520,Live,,,,,,,,Conductivity of 190 µc; Temperature 1.5°C
20,Deadwater Slough,11/14/2019,IDFG crew of four,Mark,Electrofishing,Two raft shocking boats,3,45.387383,-114.051423,45.38974,-114.046771,4,Largescale Sucker,1,440,Live,,,,,,,,Conductivity of 190 µc; Temperature 1.5°C
20,Deadwater Slough,11/14/2019,IDFG crew of four,Mark,Electrofishing,Two raft shocking boats,3,45.387383,-114.051423,45.38974,-114.046771,5,Largescale Sucker,1,383,Live,,,,,,,,Conductivity of 190 µc; Temperature 1.5°C
20,Deadwater Slough,11/14/2019,IDFG crew of four,Mark,Electrofishing,Two raft shocking boats,3,45.387383,-114.051423,45.38974,-114.046771,6,Largescale Sucker,1,365,Live,,,,,,,,Conductivity of 190 µc; Temperature 1.5°C
20,Deadwater Slough,11/14/2019,IDFG crew of four,Mark,Electrofishing,Two raft shocking boats,1,45.382689,-114.066274,45.385005,-114.059868,7,Cutthroat Trout,1,256,Live,Mark,Pelvic,IDFG14-001,MacroInvert-other/Snail/Crappy Jig (not weighed),3,0.9,,Conductivity of 190 µc; Temperature 1.5°C
21,Deadwater Slough,11/19/2019,Colby Clifford; Dave Mcdonald,Recapture,Angling,"Fly Rod; streamers, Spinning Rod; Bait; Shrimp",1,45.382689,-114.066274,45.385005,-114.059868,1,Northern Pikeminnow,1,415,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,Start Temp 5°C
21,Deadwater Slough,11/19/2019,Colby Clifford; Dave Mcdonald,Recapture,Angling,"Fly Rod; streamers, Spinning Rod; Bait; Shrimp",1,45.382689,-114.066274,45.385005,-114.059868,2,Northern Pikeminnow,1,398,Live,Mark,Upper and Lower Caudal,,Empty,0,0,,Start Temp 5°C
21,Deadwater Slough,11/19/2019,Colby Clifford; Dave Mcdonald,Recapture,Angling,"Fly Rod; streamers, Spinning Rod; Bait; Shrimp",1,45.382689,-114.066274,45.385005,-114.059868,3,Steelhead,1,328,Live,Mark,Upper and Lower Caudal,CD19-001,MacroInvert-Snail,0.2,0,3DD.0077ADE540,Start Temp 5°C
21,Deadwater Slough,11/19/2019,Colby Clifford; Dave Mcdonald,Recapture,Angling,"Fly Rod; streamers, Spinning Rod; Bait; Shrimp",1,45.382689,-114.066274,45.385005,-114.059868,4,Cutthroat Trout,1,329,Live,Mark,Upper and Lower Caudal,CD19-002,MacroInvert-other/MacroInvert-Snail/Detritus,2.1,0,,Start Temp 5°C
21,Deadwater Slough,11/19/2019,Colby Clifford; Dave Mcdonald,Recapture,Angling,"Fly Rod; streamers, Spinning Rod; Bait; Shrimp",1,45.382689,-114.066274,45.385005,-114.059868,5,Mountain Whitefish,1,245,Live,Mark,Upper and Lower Caudal,CD19-003,MacroInvert-other/Detritus,0.7,0,,Start Temp 5°C
